03339538.00	 D	 54973.474603	 14.658044	 13.391	 0.85635	 0.03181	 N/A	 0.15895	 0.01738	 N/A	 1.00649	raw dtr fit
03340070.00	 D	 54975.612816	 10.904278	 15.172	 0.67726	 0.11754	 N/A	 -0.15306	 -0.16160	 N/A	 0.99652	raw dtr fit
03341934.00	 D	 54970.769192	 18.839418	 15.291	 0.86976	 0.06033	 N/A	 0.26229	 0.00689	 N/A	 0.99439	raw dtr fit
03342592.00	 D	 54969.192505	 17.177525	 14.923	 0.85144	 0.09546	 N/A	 -0.11851	 -0.32122	 N/A	 1.00147	raw dtr fit
03351945.00	 D	 54965.327484	 1.080529	 14.734	 0.46199	 0.15946	 N/A	 0.05891	 0.06913	 N/A	 0.98658	raw dtr fit
03352751.00	 D	 54954.597671	 3.495440	 13.444	 0.53277	 0.39288	 N/A	 0.03118	 0.01966	 N/A	 0.96409	raw dtr fit
03427776.00	 D	 54971.257100	 4.016656	 15.371	 0.84036	 0.13136	 N/A	 -0.01217	 -0.00387	 N/A	 0.99609	raw dtr fit
03439031.00	 D	 54995.731766	 5.952033	 11.287	 0.96286	 0.14795	 N/A	 0.06417	 0.01760	 N/A	 0.99966	raw dtr fit
03440230.00	 D	 54967.227242	 2.881438	 13.636	 0.63737	 0.47862	 N/A	 0.02004	 -0.00155	 N/A	 0.99814	raw dtr fit
03441784.00	 D	 54965.401992	 52.569495	 9.729	 0.81284	 0.07505	 N/A	 -0.08514	 0.05609	 N/A	 1.00346	raw dtr fit
03442054.00	 D	 54980.207600	 N/A	 12.112	 N/A	 N/A	 N/A	 N/A	 N/A	 N/A	 N/A	
03443790.00	 D	 54955.202629	 1.665852	 11.840	 0.77111	 0.11933	 N/A	 -0.14547	 -0.01511	 N/A	 0.99700	raw dtr fit
03449540.00	 D	 54965.493796	 3.212004	 14.194	 0.98633	 0.19827	 N/A	 0.01963	 -0.00849	 N/A	 0.99818	raw dtr fit
03458919.00	 D	 54964.817856	 0.892047	 13.815	 0.84832	 0.41874	 N/A	 -0.01268	 0.01515	 N/A	 0.94527	raw dtr fit
03530668.00	 D	 55004.239548	 1.946389	 13.993	 0.54926	 0.36824	 N/A	 0.04633	 0.06545	 N/A	 0.96833	raw dtr fit
03532985.00	 D	 54958.227227	 5.288751	 11.317	 0.76565	 0.11675	 N/A	 -0.14391	 -0.01001	 N/A	 0.99743	raw dtr fit
03541800.00	 D	 54970.021454	 4.661184	 14.367	 0.73732	 0.12539	 N/A	 -0.14222	 0.09607	 N/A	 0.99589	raw dtr fit
03542573.00	 D	 54994.521520	 6.942830	 12.161	 0.80409	 0.14241	 N/A	 0.00025	 0.07608	 N/A	 0.99315	raw dtr fit
03543270.00	 D	 55003.788505	 4.176914	 15.220	 0.85129	 0.23258	 N/A	 -0.00203	 0.00057	 N/A	 0.98031	raw dtr fit
03556742.00	 D	 54965.154617	 0.823400	 14.221	 0.76497	 0.12160	 N/A	 -0.14222	 -0.01584	 N/A	 0.99663	raw dtr fit
03557493.00	 D	 55066.306600	 0.393732	 15.025	 0.76120	 0.11811	 N/A	 -0.14963	 -0.01744	 N/A	 0.99704	raw dtr fit
03558981.00	 D	 54965.158684	 5.976023	 13.109	 0.81204	 0.11719	 N/A	 -0.04203	 -0.20791	 N/A	 0.99945	raw dtr fit
03644542.00	 D	 54987.539100	 N/A	 8.351	 N/A	 N/A	 N/A	 N/A	 N/A	 N/A	 N/A	
03654950.00	 D	 55003.929428	 8.135760	 15.858	 0.61118	 0.18716	 N/A	 -0.01029	 -0.09137	 N/A	 0.98797	raw dtr fit
03655326.00	 D	 54973.659742	 15.066458	 14.213	 0.88394	 0.09786	 N/A	 0.03358	 0.08376	 N/A	 1.00034	raw dtr fit
03656322.00	 D	 54954.550934	 3.663638	 13.061	 0.57862	 0.46999	 N/A	 0.02130	 0.02209	 N/A	 0.92534	raw dtr fit
03656700.00	 D	 55004.168171	 0.738548	 12.997	 0.78264	 0.10025	 N/A	 -0.11365	 -0.03988	 N/A	 0.99962	raw dtr fit
03659940.00	 D	 54964.666626	 0.896315	 15.261	 0.52380	 0.33673	 N/A	 -0.24340	 0.48632	 N/A	 0.95985	raw dtr fit
03662635.00	 D	 54965.010765	 0.469720	 14.904	 0.46179	 0.55168	 N/A	 -0.04896	 0.00416	 N/A	 0.90713	raw dtr fit
03749508.00	 D	 54953.843414	 0.532870	 13.151	 0.74971	 0.12767	 N/A	 -0.12342	 -0.05645	 N/A	 0.99654	raw dtr fit
03757588.00	 D	 54987.283160	 24.091130	 14.940	 0.57366	 0.11372	 N/A	 -0.20358	 -0.37480	 N/A	 0.99690	raw dtr fit
03757590.00	 D	 55010.927635	 N/A	 13.674	 N/A	 N/A	 N/A	 N/A	 N/A	 N/A	 N/A	
03765771.00	 D	 54966.218346	 5.567792	 14.216	 0.79261	 0.10075	 N/A	 -0.12721	 0.02723	 N/A	 0.99966	raw dtr fit
03766353.00	 D	 54966.723152	 2.666233	 13.968	 0.74275	 0.13727	 N/A	 -0.11763	 0.15501	 N/A	 0.99258	raw dtr fit
03830820.00	 D	 54968.111970	 15.582899	 15.368	 0.84291	 0.05847	 N/A	 -0.00263	 -0.00994	 N/A	 1.00543	raw dtr fit
03832716.00	 D	 54954.241917	 1.141864	 13.418	 0.73442	 0.48858	 N/A	 0.06481	 0.00200	 N/A	 0.98111	raw dtr fit
